Description,SampleDate,salinityLoad,phosphateLoad,particulateOrganicPhosphorusLoad,ammoniumLoad,particulateOrganicNitrogenLoad,dissolvedSilicaLoad,chlorophyllaLoad,Flow
The River Murray at Barrages,2020-10-16,4347.689,95.209,994.672,157.3067,13475.9501,12444.4588,426.4499,10797.7
The River Murray at Barrages,2020-10-17,3652.139,80.9591,849.516,135.9158,11509.6701,10612.1485,362.8394,9111.9
The River Murray at Barrages,2020-10-18,4093.2,89.7267,947.093,152.4554,12831.6139,11751.2613,402.6149,10151.9
The River Murray at Barrages,2020-10-19,4314.881,92.4921,980.7744,159.2362,13287.6718,12125.6437,415.053,10500.5
The River Murray at Barrages,2020-10-20,4011.014,79.4504,911.6851,160.6701,12351.5605,11789.8676,390.1028,10029.2
The River Murray at Barrages,2020-10-21,3638.883,68.6581,830.6806,156.07,11254.5664,11151.2029,357.4268,9319.8
The River Murray at Barrages,2020-10-22,2971.806,62.4153,756.442,138.8887,10248.7876,9831.0482,321.6117,8340.9
The River Murray at Barrages,2020-10-23,2286.444,48.1582,581.885,109.6696,7883.7126,7683.0169,246.5637,6493.3
The River Murray at Barrages,2020-10-24,2141.742,43.815,531.4568,101.8269,7200.3443,7053.281,224.068,5829.8
The River Murray at Barrages,2020-10-25,2490.006,52.3723,631.4872,123.8339,8555.5267,8497.5114,265.2523,7059.4
The River Murray at Barrages,2020-10-26,2936.637,62.2347,759.2753,143.9801,10287.1226,9802.8132,314.4628,8376.5
The River Murray at Barrages,2020-10-27,3318.237,64.5874,794.4291,149.6569,10763.331,10099.6627,325.9265,8778.1
The River Murray at Barrages,2020-10-28,2880.008,59.0872,712.4589,133.7689,9652.5562,9008.5349,290.0617,7779.7
The River Murray at Barrages,2020-10-29,2535.446,51.1255,624.4984,119.2175,8460.8923,7933.995,252.7773,6906.7
The River Murray at Barrages,2020-10-30,1692.197,34.1635,412.9355,85.8865,5594.6744,5624.1839,168.4834,4561.7
The River Murray at Barrages,2020-10-31,2188.884,43.0547,520.7256,108.5552,7055.1048,7056.3984,210.8532,5751.1
The River Murray at Barrages,2020-11-01,2585.504,50.733,618.9671,125.8108,8385.8736,8141.5016,247.2732,6856.0
The River Murray at Barrages,2020-11-02,2720.161,52.7823,647.7866,128.4328,8776.3914,8540.047,255.7991,7166.6
The River Murray at Barrages,2020-11-03,2824.782,57.3453,714.1535,130.3866,9675.8784,8972.0552,275.913,8036.6
The River Murray at Barrages,2020-11-04,1900.527,37.9701,479.132,85.6322,6491.468,6042.8249,183.0565,5195.0
The River Murray at Barrages,2020-11-05,1827.495,35.9712,444.2055,86.3387,6018.3299,6199.8476,171.1369,4863.1
The River Murray at Barrages,2020-11-06,1830.159,36.3194,448.0051,88.4976,6069.6559,6508.9132,171.8077,4929.2
The River Murray at Barrages,2020-11-07,1755.006,34.5924,424.6969,86.815,5753.8618,6536.1129,162.5893,4767.9
The River Murray at Barrages,2020-11-08,2163.277,41.941,523.57,99.1022,7093.643,7711.5814,196.2396,5771.7
The River Murray at Barrages,2020-11-09,1807.183,35.9796,448.1638,82.1412,6071.8481,6594.8366,165.8756,4812.5
The River Murray at Barrages,2020-11-10,1505.605,31.0868,382.4102,69.5397,5181.0506,5759.6037,140.3256,4110.1
The River Murray at Barrages,2020-11-11,1308.073,26.9283,337.3027,56.1059,4569.7997,4802.3784,121.2234,3668.3
The River Murray at Barrages,2020-11-12,1629.753,35.3746,461.6677,57.0145,6254.8876,5085.6429,159.3959,4563.4
The River Murray at Barrages,2020-11-13,966.719,20.1907,253.4519,41.6409,3433.9312,3780.2289,89.3851,2575.1
The River Murray at Barrages,2020-11-14,1093.127,22.163,276.5541,47.3068,3746.8466,4431.6253,97.0143,2911.2
The River Murray at Barrages,2020-11-15,1119.782,22.5945,284.8143,46.4339,3858.7449,4492.3994,98.4157,3000.3
The River Murray at Barrages,2020-11-16,818.364,16.1572,209.7719,34.1055,2842.0799,3400.1979,71.6319,2196.6
The River Murray at Barrages,2020-11-17,1148.783,22.4494,290.9699,47.788,3942.1724,4951.7806,98.2578,3091.2
The River Murray at Barrages,2020-11-18,1368.674,25.8891,338.7299,54.0343,4589.295,5809.5228,112.744,3643.0
The River Murray at Barrages,2020-11-19,1125.616,21.5536,285.0583,43.4451,3862.0311,4840.8663,93.4628,3055.8
The River Murray at Barrages,2020-11-20,1114.682,20.8924,278.4429,41.2941,3772.455,4790.0884,89.9529,2927.3
The River Murray at Barrages,2020-11-21,1421.62,26.3766,354.4539,50.6479,4802.3429,6114.3326,112.7964,3789.2
The River Murray at Barrages,2020-11-22,1416.764,26.2468,354.0741,48.4642,4797.0826,6091.6606,111.0028,3777.2
The River Murray at Barrages,2020-11-23,1096.527,19.629,270.2919,35.6683,3662.0266,4674.5124,83.4447,2842.7
The River Murray at Barrages,2020-11-24,1551.475,25.6082,353.3108,44.7052,4786.7615,6125.5303,107.3962,3720.7
The River Murray at Barrages,2020-11-25,2221.032,34.9777,480.4525,55.4147,6509.416,7604.682,145.6198,4974.8
The River Murray at Barrages,2020-11-26,2625.551,38.05,525.0242,57.62,7113.3612,8085.973,157.7982,5330.0
The River Murray at Barrages,2020-11-27,2785.068,39.1306,539.3276,57.0121,7306.9842,8282.7783,160.2577,5450.3
The River Murray at Barrages,2020-11-28,2567.3,35.1915,489.456,50.0108,6631.2936,7575.7408,143.5454,5003.7
The River Murray at Barrages,2020-11-29,1954.879,29.8656,418.3548,41.1699,5668.0488,6442.7756,121.436,4134.3
The River Murray at Barrages,2020-11-30,2832.568,41.2421,575.5461,54.585,7797.7278,8931.9982,164.7973,5886.2
The River Murray at Barrages,2020-12-01,1609.657,23.7953,329.4719,30.3083,4463.8238,4852.1429,94.7172,3197.6
The River Murray at Barrages,2020-12-02,1985.501,28.5421,391.4791,36.9791,5303.9693,5762.9812,113.3957,3833.3
The River Murray at Barrages,2020-12-03,2486.426,36.0491,499.7653,48.1828,6771.0433,7599.9479,144.4722,4980.5
The River Murray at Barrages,2020-12-04,2768.645,39.9471,550.9881,54.537,7465.1227,8275.9402,161.0322,5519.5
The River Murray at Barrages,2020-12-05,1783.238,28.2906,384.0308,39.228,5203.0871,5518.2054,114.5255,3920.7
The River Murray at Barrages,2020-12-06,804.694,14.3527,187.7394,20.3249,2543.517,2247.4373,59.2811,1762.6
The River Murray at Barrages,2020-12-07,140.117,2.9529,34.8066,3.8564,471.5739,379.9309,11.2004,339.9
The River Murray at Barrages,2020-12-08,1424.667,24.4747,325.2792,35.4243,4406.9521,4630.4576,99.0273,3293.9
The River Murray at Barrages,2020-12-09,2293.01,39.2266,528.0695,59.2951,7154.4128,7341.6672,163.4298,5438.6
The River Murray at Barrages,2020-12-10,2248.065,40.3634,542.5343,62.2989,7350.4646,7467.6955,169.497,5637.3
The River Murray at Barrages,2020-12-11,2744.033,51.6936,681.8328,80.9418,9237.7521,8867.3053,217.9853,7026.9
The River Murray at Barrages,2020-12-12,2836.11,56.2831,733.4415,89.3309,9936.9755,9254.8578,237.8845,7495.8
The River Murray at Barrages,2020-12-13,2827.421,53.6277,693.6761,86.4555,9398.3341,8577.6665,227.5847,7150.8
The River Murray at Barrages,2020-12-14,2729.709,51.1181,655.4111,83.5315,8879.6175,7932.4919,217.4792,6822.3
The River Murray at Barrages,2020-12-15,1943.963,37.289,476.5842,62.0957,6456.9863,5672.4759,159.8329,5029.5
The River Murray at Barrages,2020-12-16,2140.934,41.2422,516.3617,68.6913,6995.8451,6001.0049,175.0691,5394.5
The River Murray at Barrages,2020-12-17,1543.708,30.2112,370.7568,50.2561,5023.0932,4229.4506,126.8577,3878.6
The River Murray at Barrages,2020-12-18,1175.334,24.3219,288.9716,39.287,3915.1393,3336.0814,98.5237,2941.7
The River Murray at Barrages,2020-12-19,1072.152,22.6239,262.2684,35.4872,3553.3587,3137.3478,88.468,2740.0
The River Murray at Barrages,2020-12-20,1149.144,24.3587,276.5936,38.2123,3747.4017,3223.3731,94.4056,2909.8
The River Murray at Barrages,2020-12-21,991.671,21.3133,240.9817,34.1615,3264.9544,2726.1713,83.5052,2574.4
The River Murray at Barrages,2020-12-22,789.197,18.3789,192.4251,27.6778,2607.0333,2071.2984,67.3724,1947.9
The River Murray at Barrages,2020-12-23,751.134,16.5142,174.5938,24.9958,2365.4288,1975.1443,60.4622,1786.1
The River Murray at Barrages,2020-12-24,744.259,13.3937,164.572,24.0488,2229.6616,1963.1427,57.2142,1712.9
The River Murray at Barrages,2020-12-25,788.7,14.4908,176.0408,26.2085,2385.0636,2045.0989,61.8895,1838.4
The River Murray at Barrages,2020-12-26,809.34,14.5242,172.9347,26.2982,2342.9523,1934.9054,61.6452,1800.7
The River Murray at Barrages,2020-12-27,616.287,12.6001,147.0642,22.767,1992.5017,1594.6828,53.0112,1535.1
The River Murray at Barrages,2020-12-28,683.275,13.1006,150.3773,23.6672,2037.4042,1584.5801,54.7533,1567.3
The River Murray at Barrages,2020-12-29,668.917,13.5622,153.3653,24.5495,2077.8971,1567.7477,56.4259,1600.3
The River Murray at Barrages,2020-12-30,682.271,13.4622,149.9697,24.3807,2031.8324,1489.2249,55.6998,1576.7
The River Murray at Barrages,2020-12-31,683.36,13.7324,151.7802,25.0426,2056.3756,1468.1416,56.8711,1593.1
The River Murray at Barrages,2021-01-01,710.783,14.618,159.3268,26.8259,2158.6308,1477.1132,60.4957,1680.7
The River Murray at Barrages,2021-01-02,682.614,13.9479,150.7434,25.1013,2042.3126,1407.5601,57.4578,1596.6
The River Murray at Barrages,2021-01-03,669.996,13.9892,150.6014,24.6967,2040.4116,1431.2112,57.4519,1584.8
The River Murray at Barrages,2021-01-04,856.974,15.078,183.3301,28.1507,2483.8103,2013.4148,67.7022,2368.8
The River Murray at Barrages,2021-01-05,1008.795,16.8403,213.7815,32.0682,2896.4045,2430.1492,78.806,2865.2
The River Murray at Barrages,2021-01-06,996.957,16.8919,213.5214,31.6109,2892.9067,2442.2855,79.1067,2468.8
The River Murray at Barrages,2021-01-07,1064.907,17.8408,225.2168,32.8101,3051.3143,2604.6254,83.7169,2595.1
The River Murray at Barrages,2021-01-08,904.59,16.7958,197.3593,29.1228,2673.9202,2177.2733,74.7009,2165.3
The River Murray at Barrages,2021-01-09,596.81,13.9456,135.484,21.1329,1835.5825,1279.3334,53.2314,1352.3
The River Murray at Barrages,2021-01-10,589.459,13.9724,134.3001,20.6408,1819.5967,1286.0683,52.8175,1330.8
The River Murray at Barrages,2021-01-11,521.792,12.3634,117.261,17.8797,1588.693,1122.562,46.3071,1153.2
The River Murray at Barrages,2021-01-12,485.67,11.6349,108.1989,16.2107,1465.9299,1052.8847,42.7223,1040.6
The River Murray at Barrages,2021-01-13,480.165,11.4982,106.2931,15.7364,1440.0987,1043.23,42.0701,1025.3
The River Murray at Barrages,2021-01-14,352.941,8.8947,76.6303,10.4186,1038.2046,841.1004,29.5858,702.9
The River Murray at Barrages,2021-01-15,223.398,5.9816,50.3527,6.4171,682.2063,594.9275,19.1743,443.9
The River Murray at Barrages,2021-01-16,292.57,7.5646,63.3427,7.8659,858.1978,760.6386,24.1258,565.3
The River Murray at Barrages,2021-01-17,321.106,8.1336,70.1729,8.4882,950.7236,861.0302,26.747,640.5
The River Murray at Barrages,2021-01-18,329.234,8.0161,71.1131,8.4082,963.4717,886.6332,27.161,654.6
The River Murray at Barrages,2021-01-19,345.645,8.2493,74.917,8.6696,1014.9803,946.2583,28.6851,691.4
The River Murray at Barrages,2021-01-20,374.413,8.5395,79.9304,9.0693,1082.9272,1021.4465,30.7011,741.5
The River Murray at Barrages,2021-01-21,367.696,8.0519,77.0765,8.5851,1044.2581,993.5265,29.7046,713.3
The River Murray at Barrages,2021-01-22,351.508,7.6517,74.1154,8.131,1004.1487,958.6118,28.6764,678.0
The River Murray at Barrages,2021-01-23,343.862,7.4162,71.97,7.8232,975.0911,927.1765,27.9827,642.2
The River Murray at Barrages,2021-01-24,287.56,6.7295,61.2873,6.8044,830.3443,755.0978,24.0525,491.6
The River Murray at Barrages,2021-01-25,162.831,5.1772,35.6658,4.5308,483.2189,344.1724,14.3705,193.8
The River Murray at Barrages,2021-01-26,147.788,4.6146,32.8273,4.0985,444.7617,322.0485,13.2416,176.3
The River Murray at Barrages,2021-01-27,208.431,5.4578,44.9118,5.1449,608.4849,501.7248,17.9664,303.8
The River Murray at Barrages,2021-01-28,220.31,5.4779,48.3136,5.3048,654.5709,564.9689,19.3067,344.6
The River Murray at Barrages,2021-01-29,296.746,6.7633,67.4463,8.2467,913.792,714.0013,27.5309,585.1
The River Murray at Barrages,2021-01-30,322.725,7.3125,75.7137,9.4086,1025.8019,782.6266,31.0848,661.4
The River Murray at Barrages,2021-01-31,385.437,7.9356,84.8543,10.4235,1149.6506,884.5617,34.8884,749.1
The River Murray at Barrages,2021-02-01,308.958,6.7065,69.619,8.7523,943.2089,689.6291,28.7658,592.8
The River Murray at Barrages,2021-02-02,301.527,6.7521,70.9804,8.956,961.6737,674.6662,29.4764,597.4
The River Murray at Barrages,2021-02-03,358.785,7.5844,83.6068,10.4468,1132.7638,783.8129,34.8616,709.7
The River Murray at Barrages,2021-02-04,353.634,7.1293,81.4154,9.995,1103.0271,757.1701,34.0399,686.9
The River Murray at Barrages,2021-02-05,301.231,5.9982,70.1684,8.4978,950.6679,639.8044,29.441,563.3
The River Murray at Barrages,2021-02-06,170.801,3.2713,39.6436,4.7642,537.1181,351.9565,16.7232,293.7
The River Murray at Barrages,2021-02-07,260.785,4.8875,61.3969,7.0037,831.8114,568.973,25.7443,473.8
The River Murray at Barrages,2021-02-08,309.332,5.4955,72.5477,8.1584,982.906,666.4997,30.5255,575.5
The River Murray at Barrages,2021-02-09,560.598,9.5469,129.7743,14.1246,1758.2588,1194.7025,54.4826,1215.9
The River Murray at Barrages,2021-02-10,677.323,10.9968,156.152,16.575,2115.6278,1431.7142,65.5391,1482.6
The River Murray at Barrages,2021-02-11,639.812,9.8722,148.0472,15.4293,2005.7996,1345.8624,62.2606,1394.9
The River Murray at Barrages,2021-02-12,477.451,7.0848,111.9929,11.5185,1517.342,993.0962,47.3109,1010.4
The River Murray at Barrages,2021-02-13,484.076,6.8054,114.3833,11.4982,1549.7178,988.0045,48.3878,1019.4
The River Murray at Barrages,2021-02-14,502.087,6.7095,123.0062,11.9726,1666.5281,1088.7579,51.7761,1110.8
The River Murray at Barrages,2021-02-15,573.784,7.0201,138.1677,13.2363,1871.921,1230.8352,58.2864,1255.1
The River Murray at Barrages,2021-02-16,613.549,7.4422,145.9859,13.7696,1977.8795,1288.5009,61.8054,1346.4
The River Murray at Barrages,2021-02-17,618.893,7.4499,147.6282,13.6091,2000.1095,1296.124,62.4855,1349.3
The River Murray at Barrages,2021-02-18,667.102,8.1966,162.7887,14.7294,2205.4861,1413.9423,69.0804,1479.5
The River Murray at Barrages,2021-02-19,1048.117,13.6277,260.2263,23.9123,3525.6641,2176.3714,113.3173,2577.0
The River Murray at Barrages,2021-02-20,1046.899,13.4164,258.4634,23.3117,3501.8271,2154.5233,112.9857,2507.1
The River Murray at Barrages,2021-02-21,1024.69,13.2241,258.0635,22.7823,3496.2724,2135.2851,113.1459,2493.0
The River Murray at Barrages,2021-02-22,931.639,11.866,234.4432,20.2889,3176.3329,1920.2799,103.2977,2264.7
The River Murray at Barrages,2021-02-23,1150.895,14.314,286.9506,24.2238,3887.7938,2320.011,126.7616,2747.0
The River Murray at Barrages,2021-02-24,1428.205,17.5991,358.0412,29.6037,4850.7889,2840.7894,159.3959,3455.8
The River Murray at Barrages,2021-02-25,1407.244,16.9374,350.4871,28.3714,4748.5294,2756.906,156.9584,3380.7
The River Murray at Barrages,2021-02-26,1385.237,16.8083,352.8507,27.7769,4780.6412,2768.7,157.822,3377.8
The River Murray at Barrages,2021-02-27,1439.328,17.1523,366.8854,28.1765,4970.6187,2845.4596,164.9222,3509.5
The River Murray at Barrages,2021-02-28,1306.697,15.2948,332.8299,24.9193,4509.2945,2572.286,149.866,3143.3
The River Murray at Barrages,2021-03-01,1339.489,15.2266,336.6934,24.555,4561.7134,2593.0503,151.7804,3186.9
The River Murray at Barrages,2021-03-02,1533.091,17.8504,386.1322,28.7201,5231.4621,3027.7297,173.9071,3688.8
The River Murray at Barrages,2021-03-03,1665.21,19.0203,404.4398,30.7248,5479.5318,3230.9778,182.2004,3930.6
The River Murray at Barrages,2021-03-04,1716.962,20.0376,419.9246,32.574,5689.3543,3411.9404,189.3748,4066.1
The River Murray at Barrages,2021-03-05,1407.681,16.6689,339.9612,26.9388,4605.9944,2859.6204,152.1323,3280.2
The River Murray at Barrages,2021-03-06,1209.32,15.249,300.2031,24.241,4067.3573,2615.3126,132.9207,2890.7
The River Murray at Barrages,2021-03-07,1134.987,14.0394,271.8111,22.3814,3682.5896,2406.7311,120.3546,2629.6
The River Murray at Barrages,2021-03-08,878.323,11.2467,212.452,17.8381,2878.3899,1930.0646,93.5855,2039.5
The River Murray at Barrages,2021-03-09,964.802,12.5599,230.7902,19.7065,3126.8665,2135.7908,101.3331,2250.7
The River Murray at Barrages,2021-03-10,1038.496,13.6538,246.6654,21.4639,3341.9591,2320.7195,108.2689,2394.8
The River Murray at Barrages,2021-03-11,896.383,12.1834,215.3467,19.1136,2917.5768,2081.2368,93.936,2091.3
The River Murray at Barrages,2021-03-12,995.778,13.6631,237.2269,21.4285,3214.0207,2321.6195,103.5984,2385.5
The River Murray at Barrages,2021-03-13,537.218,7.3973,127.1649,11.7508,1722.8898,1281.5084,55.1749,1241.2
The River Murray at Barrages,2021-03-14,789.527,11.0382,183.2435,17.1431,2482.6713,1862.217,79.5689,1789.2
The River Murray at Barrages,2021-03-15,845.611,11.9602,195.6714,18.663,2650.9796,2030.3114,84.6847,1940.5
The River Murray at Barrages,2021-03-16,818.568,11.7572,188.3328,18.2428,2551.5762,1988.2568,81.2392,1870.8
The River Murray at Barrages,2021-03-17,828.511,11.9238,190.8464,18.8679,2585.6508,2051.6754,82.2486,1910.9
The River Murray at Barrages,2021-03-18,932.855,13.5009,214.1187,21.5492,2900.9554,2340.1122,92.1653,2168.8
The River Murray at Barrages,2021-03-19,970.505,14.2107,224.7486,23.0644,3044.9073,2495.1741,96.7759,2296.8
The River Murray at Barrages,2021-03-20,1042.56,15.4077,240.1428,25.0557,3253.489,2708.2445,103.2766,2471.6
The River Murray at Barrages,2021-03-21,1051.907,15.8196,243.2224,25.7978,3295.236,2786.4131,104.4802,2516.4
The River Murray at Barrages,2021-03-22,952.056,14.5129,220.1938,23.7518,2983.3377,2566.8203,94.3389,2287.7
The River Murray at Barrages,2021-03-23,703.549,11.1109,167.3081,18.3774,2266.7422,1983.7962,71.549,1763.6
The River Murray at Barrages,2021-03-24,446.587,7.2304,108.5382,12.1629,1470.5271,1308.7466,46.3764,1117.9
The River Murray at Barrages,2021-03-25,441.392,7.3769,106.9169,12.0855,1448.5652,1300.9426,45.8877,1055.3
The River Murray at Barrages,2021-03-26,683.47,11.2738,159.3426,18.2166,2158.8632,1977.0014,67.8408,1646.7
The River Murray at Barrages,2021-03-27,574.034,9.338,133.1324,15.588,1803.7736,1689.1551,56.2124,1380.5
The River Murray at Barrages,2021-03-28,668.121,10.9593,153.4916,18.2236,2079.5546,1979.683,64.5546,1602.0
The River Murray at Barrages,2021-03-29,785.928,12.6475,175.1492,21.1269,2372.9973,2298.6799,73.267,1854.5
The River Murray at Barrages,2021-03-30,907.415,14.5151,199.7422,24.5447,2706.1995,2660.548,83.6302,2131.5
The River Murray at Barrages,2021-03-31,983.013,15.7973,215.315,26.9361,2917.2115,2910.4072,90.2824,2352.5
The River Murray at Barrages,2021-04-01,997.927,16.1206,219.0387,27.8631,2967.595,3021.5695,90.2805,2413.8
The River Murray at Barrages,2021-04-02,1041.935,17.8292,226.7074,30.5081,3071.5343,3317.8168,93.003,2509.7
The River Murray at Barrages,2021-04-03,988.767,18.0123,214.3573,30.4368,2904.1872,3311.0916,88.2142,2375.4
The River Murray at Barrages,2021-04-04,664.137,12.9857,144.4207,21.5799,1956.6729,2347.38,59.275,1567.6
The River Murray at Barrages,2021-04-05,152.679,3.4837,32.969,4.6593,446.6851,562.4201,12.8953,210.2
The River Murray at Barrages,2021-04-06,724.471,15.6622,155.252,25.4955,2103.3689,2776.3718,64.0682,1733.0
The River Murray at Barrages,2021-04-07,955.118,20.707,197.7179,35.2106,2678.7374,3681.426,81.2875,2156.0
The River Murray at Barrages,2021-04-08,517.863,11.3892,108.2086,22.7112,1466.0358,2056.9323,42.6627,1157.8
The River Murray at Barrages,2021-04-09,255.229,6.0173,54.3083,11.7883,735.7877,1075.3094,21.4869,496.0
The River Murray at Barrages,2021-04-10,60.255,1.6015,12.8468,2.26,174.0573,274.1263,5.2529,50.6
The River Murray at Barrages,2021-04-11,52.36,1.4576,11.3716,2.1122,154.0656,251.5141,4.6268,45.5
The River Murray at Barrages,2021-04-12,413.537,10.5307,85.2549,21.8422,1155.0557,1872.6388,33.8287,883.1
The River Murray at Barrages,2021-04-13,622.072,16.0588,125.9317,34.447,1706.1721,2850.7407,50.0801,1361.9
The River Murray at Barrages,2021-04-14,186.883,5.228,39.804,11.4954,539.2783,928.5472,15.8186,377.0
The River Murray at Barrages,2021-04-15,147.434,4.2414,30.0543,7.8251,407.1905,744.7693,12.2049,241.4
The River Murray at Barrages,2021-04-16,169.874,5.1939,34.8732,8.5201,472.4857,907.8356,14.3413,286.4
The River Murray at Barrages,2021-04-17,201.02,6.5429,41.2297,9.4813,558.6028,1125.9917,17.3021,357.1
The River Murray at Barrages,2021-04-18,202.061,6.8298,41.6785,10.0518,564.6698,1171.8347,17.5397,366.5
The River Murray at Barrages,2021-04-19,222.825,7.7859,45.9188,11.2655,622.1126,1333.5471,19.3971,407.5
The River Murray at Barrages,2021-04-20,142.721,4.939,29.0679,7.5074,393.8204,864.7741,12.1163,232.8
The River Murray at Barrages,2021-04-21,208.829,6.782,41.2208,13.2503,558.4836,1219.3879,16.7023,339.5
The River Murray at Barrages,2021-04-22,137.143,4.7456,27.2372,8.7662,369.0193,834.503,11.2319,206.9
The River Murray at Barrages,2021-04-23,88.894,3.3195,17.7212,4.5,240.0989,582.184,7.4928,69.4
The River Murray at Barrages,2021-04-24,108.17,4.1202,21.6117,6.0968,292.8049,721.3574,9.1185,106.5
The River Murray at Barrages,2021-04-25,249.437,8.7296,47.5763,21.0116,644.5679,1504.6895,19.4935,451.0
The River Murray at Barrages,2021-04-26,348.993,12.2212,65.8404,32.4219,892.0325,2092.1633,26.8589,670.3
The River Murray at Barrages,2021-04-27,367.727,13.2835,70.1112,34.2246,949.9043,2303.8177,28.6298,726.1
The River Murray at Barrages,2021-04-28,377.403,13.9512,71.2952,34.3683,965.9441,2424.132,29.2987,748.5
The River Murray at Barrages,2021-04-29,375.803,14.4524,70.9273,33.4872,960.9694,2498.678,29.4463,740.4
The River Murray at Barrages,2021-04-30,327.496,12.8215,61.8221,28.2898,837.5785,2256.1104,25.6879,610.8
The River Murray at Barrages,2021-05-01,173.429,7.066,33.9685,11.5936,460.2137,1338.9711,14.0887,239.8
The River Murray at Barrages,2021-05-02,129.421,5.3709,25.4574,8.7176,344.9009,988.9538,10.655,168.2
The River Murray at Barrages,2021-05-03,192.235,7.9042,36.8094,16.4298,498.7103,1353.8361,15.5578,343.0
The River Murray at Barrages,2021-05-04,263.551,10.5808,50.2928,26.2671,681.3829,1770.6552,21.154,487.7
The River Murray at Barrages,2021-05-05,374.322,14.1166,71.5498,44.0606,969.3713,2394.1273,29.3731,746.7
The River Murray at Barrages,2021-05-06,430.935,16.0754,81.7764,49.3983,1107.9436,2716.1047,33.7132,860.7
The River Murray at Barrages,2021-05-07,355.146,13.2704,68.8948,41.955,933.42,2254.4267,28.3074,710.0
The River Murray at Barrages,2021-05-08,340.024,11.6915,61.9867,38.3483,839.8074,1994.3794,25.3776,621.3
The River Murray at Barrages,2021-05-09,247.118,8.8325,46.6522,26.2375,632.0711,1507.9812,19.2664,418.8
The River Murray at Barrages,2021-05-10,48.063,1.7936,9.3456,3.9394,126.6183,310.3335,3.9129,48.6
The River Murray at Barrages,2021-05-11,144.534,6.0324,30.2127,10.167,409.332,1010.7022,13.0361,225.9
The River Murray at Barrages,2021-05-12,280.691,10.3491,56.8096,30.5856,769.6694,1764.3244,23.5562,532.1
The River Murray at Barrages,2021-05-13,200.452,6.564,39.01,26.3325,528.5256,1147.1599,15.6409,365.0
The River Murray at Barrages,2021-05-14,93.935,3.3064,18.9673,9.5523,256.9757,574.0838,7.8105,151.2
The River Murray at Barrages,2021-05-15,58.917,2.0513,11.9711,5.3103,162.1885,360.8437,4.9209,58.2
The River Murray at Barrages,2021-05-16,106.097,3.5058,21.1971,9.9283,287.1889,623.1976,8.6135,115.8
The River Murray at Barrages,2021-05-17,220.132,7.3385,44.783,23.4252,606.736,1277.2692,18.3583,385.3
The River Murray at Barrages,2021-05-18,333.587,10.2779,65.5712,40.2218,888.3838,1800.273,26.5081,616.2
The River Murray at Barrages,2021-05-19,397.072,11.3766,77.1453,57.2814,1045.2105,2024.4202,30.4308,761.9
The River Murray at Barrages,2021-05-20,359.332,10.0424,69.9796,53.2342,948.1172,1797.8521,27.456,678.8
The River Murray at Barrages,2021-05-21,377.927,10.2317,73.0455,56.0571,989.6477,1841.0856,28.5642,705.5
The River Murray at Barrages,2021-05-22,390.869,10.2732,75.233,58.7952,1019.3006,1857.3398,29.31,726.0
The River Murray at Barrages,2021-05-23,426.065,10.9842,82.4313,65.0924,1116.8329,1994.9236,32.0308,796.3
The River Murray at Barrages,2021-05-24,458.782,11.5912,88.4371,67.7566,1198.1774,2108.0388,34.4774,851.8
The River Murray at Barrages,2021-05-25,412.292,12.3824,87.3643,32.7993,1183.6371,2162.8728,36.814,985.6
The River Murray at Barrages,2021-05-26,25.889,0.699,5.3655,2.857,72.6957,126.9129,2.1208,23.0
The River Murray at Barrages,2021-05-27,151.07,4.1622,32.7661,18.0426,443.9318,756.1021,13.0286,252.8
The River Murray at Barrages,2021-05-28,321.276,7.573,62.9341,43.5307,852.6556,1395.4632,24.6119,556.3
The River Murray at Barrages,2021-05-29,420.03,9.1981,81.9507,73.6934,1110.3166,1735.2863,30.9771,784.5
The River Murray at Barrages,2021-05-30,486.554,10.4824,95.1204,81.6348,1288.7389,1981.2096,36.2254,919.6
The River Murray at Barrages,2021-05-31,491.727,10.5239,97.5412,80.183,1321.5402,1994.9091,37.3347,934.4
The River Murray at Barrages,2021-06-01,470.706,9.4538,90.3819,75.1317,1224.5483,1805.5518,34.4527,852.3
The River Murray at Barrages,2021-06-02,404.531,8.2691,78.4457,68.347,1062.8215,1552.7236,30.0362,732.0
The River Murray at Barrages,2021-06-03,417.129,8.8857,82.1354,66.1914,1112.7971,1626.7061,32.3259,781.2
The River Murray at Barrages,2021-06-04,470.987,10.6828,95.7774,68.892,1297.6379,1902.254,38.9482,922.1
The River Murray at Barrages,2021-06-05,493.589,11.3982,100.3479,70.9836,1359.5286,1984.6412,41.5112,972.3
The River Murray at Barrages,2021-06-06,478.587,11.0984,96.3644,69.2942,1305.6101,1893.556,40.3709,930.7
The River Murray at Barrages,2021-06-07,708.689,18.5209,149.0264,59.0641,2019.0708,3006.8826,67.9663,1668.0
The River Murray at Barrages,2021-06-08,470.11,12.6803,98.577,30.0208,1335.5806,1997.1891,46.6866,1021.6
The River Murray at Barrages,2021-06-09,27.353,0.5346,4.7155,4.914,63.8868,88.0415,1.8784,23.7
The River Murray at Barrages,2021-06-10,140.283,2.7128,25.3479,34.5304,343.4247,454.0649,9.4498,199.4
The River Murray at Barrages,2021-06-11,431.058,9.0516,77.6672,81.7505,1052.2732,1431.9518,32.5483,775.8
The River Murray at Barrages,2021-06-12,593.354,13.3965,109.145,97.4031,1478.7437,2035.7616,48.4312,1116.2
